mean_1_point,mean_2_point,vars_1_point,vars_2_point,prsn_point,sprm_point
4.9297,4.9755,57.85555790999973,53.502699749994484,-0.003413624004988739,-0.008244675657889833
4.9603,5.1232,53.13312390999891,57.44142175999782,-0.000398386171806586,-0.015743475667588824
5.0519,4.9318,55.515406390001324,54.94734875999935,-0.00836420434921887,-0.013292164784158931
4.9872,5.0158,51.88243615999694,56.69715036000235,0.011302415415772833,0.022308119223530733
5.075,4.9495,55.66157499999945,55.40914974999697,0.011111642514426983,0.005831809062827216
5.0421,5.0209,55.154927589997826,55.58086318999629,0.0036035609544200174,0.011101774688110837
4.9653,4.9226,53.0140959100018,52.075209239999964,0.006402699999593067,0.011994211820936844
5.0576,5.1314,55.72708224000559,60.18193404000001,-0.009256657163066215,-0.0009845765727445072
4.9694,5.1028,54.09886363999692,55.08083216000119,-0.01287204065758845,0.0022473330399635756
4.9778,4.9545,54.01190716000158,53.850029749995706,0.016341091542313106,0.0020826938862696202
4.9654,4.9936,55.275602840003664,53.78615904000161,1.4278746309094115e-05,0.005224047308994116
5.1138,5.036,54.36824955999595,53.835503999998096,-0.009607857089515944,-0.004092991183949382
5.1132,4.8881,56.852185759999635,55.20357839000159,0.006978835994290976,-0.004183922277535085
4.9078,4.9827,53.744899160005374,54.75140070999871,0.008846856383271868,0.01532917292571788
5.1509,5.042,58.74892919000201,54.64863600000364,-0.0049546302665799185,-0.005275809151549846
5.0337,4.9535,53.6117643100095,55.57593775000426,0.00445116743667975,0.011759662380835464
5.0201,5.014,58.078895990000504,54.78280399999911,-0.0065946221922381495,0.0061686744127932595
4.9482,5.0008,53.67611676000156,54.923799360003684,-0.002857622849828439,0.00015597961624677964
4.9161,4.9415,52.94646079000518,52.507477750001094,-0.0011305156981804704,-0.00672920304243764
4.8856,5.0551,50.554512639999885,56.3700639900007,0.0021861473448824774,0.016017009133990803
4.9739,4.9175,56.371418790001584,53.12369375000236,-0.00933700413046105,0.007084659728564212
5.0868,4.9578,56.443065759999605,54.42541916000323,0.003977676370721937,0.0029810040460685827
5.0277,4.8634,57.653332710002644,52.152740439999235,-0.014987317641594068,-0.024297842446443414
5.0903,4.9408,57.88134591000081,52.06449536000233,-0.013468288960110687,-0.0019182945618544116
5.0384,4.9294,54.9985254400034,53.54441564000172,-0.0009801417396224058,0.013343845941736331
5.0946,4.9331,58.141050839997895,53.64782438999729,0.010851148944473012,0.00856091063022989
4.9805,5.0451,54.314119749998625,56.22026599000236,0.009540159857588796,0.0019534782417162215
4.929,5.0288,54.17255899999953,55.70217056000525,-0.004373680568177758,-0.008571129167606783
4.9446,5.0692,53.01373083999825,55.039611360000166,-0.010932936151207988,-0.006679472583671982
5.0532,5.0101,57.34096976000024,54.48579798999969,0.007248618789326414,0.010828544009814424
